@relation DFED_10_BOW_weka-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Class {0,1}
@attribute TextLength numeric
@attribute 2e numeric
@attribute bank numeric
@attribute br numeric
@attribute div numeric
@attribute million numeric
@attribute money numeric
@attribute mr numeric
@attribute nbsp numeric
@attribute transaction numeric
@attribute transfer numeric

@data
1,0.032112,0,0.166667,0,0,0,0.015444,0.051724,0,0.0625,3
0,0.001882,0,0,0,0,0,0,0,0,0,0
1,0.021412,0.003681,0,0,0,0,0.007722,0,0,0,1
1,0.004937,0,0,0,0,0,0,0.008621,0,0.0625,0
1,0.055561,0,0.125,0,0,0,0.050193,0.060345,0,0,4
0,0.00107,0,0,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
1,0.04111,0,0,0,0,0.028571,0,0,0,0.125,0
1,0.065512,0,0.208333,0,0,0.057143,0.019305,0.017241,0,0.3125,2
1,0.025473,0,0.041667,0,0,0,0,0,0,0,3
0,0.002797,0,0,0,0,0,0,0,0,0,0
1,0.022791,0,0,0,0,0.057143,0.003861,0,0,0.125,0
1,0.053691,0.005317,0,0.008824,0.003546,0,0,0,0.003407,0,0
0,0.002037,0,0,0,0,0,0,0,0,0,0
1,0.016385,0,0,0,0,0,0,0.017241,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
1,0.010416,0,0.125,0,0,0.028571,0,0.034483,0,0,0
1,0.042244,0,0.041667,0,0,0.057143,0,0,0,0.3125,3
1,0.014296,0,0.083333,0,0,0,0,0,0,0.1875,1
1,0.023539,0.003272,0,0,0,0.028571,0.007722,0.017241,0,0,0
1,0.035412,0.000818,0,0,0,0.028571,0.015444,0,0,0.0625,0
1,0.015405,0,0,0,0,0.028571,0.011583,0.008621,0,0,0
1,0.044023,0,0.041667,0,0,0.057143,0,0.017241,0,0.3125,3
0,0.000619,0,0,0,0,0,0,0,0,0,0
1,0.034961,0,0,0,0,0,0.007722,0,0,0,0
0,0.001225,0,0,0,0,0,0,0,0,0,0
0,0.000309,0,0,0,0,0,0,0,0,0,0
0,0.034355,0,0,0,0,0,0,0,0,0,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
0,0.095214,0,0,0,0,0,0,0.094828,0,0,0
0,0.008611,0,0,0,0,0,0,0,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
0,0.001959,0,0,0,0,0,0,0,0,0,0
1,0.030359,0,0,0,0,0.028571,0.007722,0,0,0,0
0,0.000748,0,0,0,0,0,0,0,0,0,0
0,0.001366,0,0,0,0,0,0,0,0,0,0
0,0.000438,0,0,0,0,0,0,0,0,0,0
1,0.03509,0,0.041667,0,0,0.057143,0.007722,0.008621,0,0,2
0,0.003145,0,0,0,0,0,0,0,0,0,0
0,0.002037,0,0,0,0,0,0,0,0,0,0
1,0.04227,0,0.125,0,0,0.028571,0.011583,0,0,0,2
0,0.000954,0,0,0,0,0,0,0,0,0,0
0,0.000696,0,0,0,0,0,0,0,0,0,0
1,0.039408,0.010634,0,0,0,0.028571,0.007722,0.017241,0,0.0625,0
0,0.005298,0,0,0,0,0,0,0,0,0,0
0,0.000748,0,0,0,0,0,0,0,0,0,0
0,0.002024,0,0,0,0,0,0,0,0,0,0
0,0.036327,0,0,0,0,0,0,0,0,0,0
0,0.001057,0,0,0,0,0,0,0,0,0,0
1,0.047749,0,0.333333,0,0,0.028571,0.019305,0.017241,0,0.1875,3
1,0.032666,0,0,0,0,0,0,0,0,0,0
1,0.014606,0,0,0.029412,0.085106,0,0,0,0.011925,0,0
0,0.000748,0,0,0,0,0,0,0,0,0,0
1,0.004834,0,0,0,0,0,0,0,0,0,0
1,0.043778,0,0.041667,0,0,0,0,0,0,0.0625,2
0,0.000271,0,0,0,0,0,0,0,0,0,0
0,0.000438,0,0,0,0,0,0,0,0,0,0
0,0.000271,0,0,0,0,0,0,0,0,0,0
0,0.001521,0,0,0,0,0,0,0,0,0,0
0,0.001289,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.045364,0,0.333333,0,0,0.057143,0.019305,0,0,0.1875,2
1,0.045467,0.119427,0,0,0,0.028571,0.003861,0,0,0,1
0,0.050598,0,0,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
1,0.003365,0,0,0,0,0,0,0,0,0.0625,0
0,0.004422,0,0,0,0,0,0,0,0,0,0
1,0.029533,0,0,0,0,0.028571,0.015444,0,0,0.0625,1
0,0.007,0,0,0,0,0,0,0,0,0,0
0,0.000593,0,0,0,0,0,0,0,0,0,0
0,0.00312,0,0,0,0,0,0,0,0,0,0
1,0.030578,0,0,0.167647,0.021277,0.028571,0.011583,0,0.003407,0,0
0,0.000142,0,0,0,0,0,0,0,0,0,0
0,0.001753,0,0,0,0,0,0,0,0,0,0
1,0.037217,0,0,0,0,0,0,0.008621,0,0.0625,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
0,0.000915,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.025254,0.002454,0,0,0,0.028571,0,0,0,0,0
0,0.002346,0,0,0,0,0,0,0,0,0,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
0,0.001186,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.053202,0,0.125,0,0,0.085714,0.034749,0.034483,0,0.0625,4
0,0.003107,0,0,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
0,0.001611,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
0,0.000735,0,0,0,0,0,0,0,0,0,0
1,0.054387,0,0.291667,0,0,0.028571,0.011583,0.017241,0,0.3125,4
0,0.001663,0,0,0,0,0,0,0,0,0,0
0,0.055496,0,0,0,0,0,0,0,0,0,0
1,0.027845,0,0,0,0,0.028571,0.007722,0,0,0,1
0,0.000232,0,0,0,0,0,0,0,0,0,0
0,0.000606,0,0,0,0,0,0,0,0,0,0
0,0.001818,0,0,0,0,0,0,0,0,0,0
0,0.0655,0,0,0,0,0,0,0.008621,0,0,0
1,0.039988,0,0,0,0,0.028571,0.015444,0,0,0,0
0,0.000206,0,0,0,0,0,0,0,0,0,0
0,0.000219,0,0,0,0,0,0,0,0,0,0
1,0.005543,0,0,0.014706,0.031915,0,0,0.008621,0.001704,0,0
1,0.041883,0,0.25,0,0,0.057143,0.027027,0,0,0.0625,0
0,0.000761,0,0,0,0,0,0,0,0,0,0
0,0.001972,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
0,0.000786,0,0,0,0,0,0,0,0,0,0
0,0.001044,0,0,0,0,0,0,0,0,0,0
0,0.000438,0,0,0,0,0,0,0,0,0,0
0,0.0004,0,0,0,0,0,0,0,0,0,0
0,0.001521,0,0,0,0,0,0,0,0,0,0
1,0.050984,0,0.375,0,0,0.028571,0.015444,0.034483,0,0.0625,1
0,0.001985,0,0,0,0,0,0,0,0,0,0
0,0.013213,0,0,0,0,0,0,0,0,0,0
1,0.044603,0.005317,0,0,0,0.028571,0.007722,0.043103,0,0.3125,0
1,0.031068,0.001636,0,0,0,0.028571,0.003861,0,0,0.0625,0
0,0.002011,0,0,0,0,0,0,0.008621,0,0,0
1,0.023127,0,0,0,0,0.057143,0.007722,0,0,0,0
1,0.032305,0.003681,0.208333,0,0,0.057143,0.007722,0.017241,0,0.125,0
0,0.001212,0,0,0,0,0,0,0,0,0,0
0,0.001147,0,0,0,0,0,0,0,0,0,0
0,0.001366,0,0,0,0,0,0,0,0,0,0
1,0.039189,0,0.083333,0,0,0.085714,0.003861,0,0,0.25,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
1,0.014193,0.000818,0.166667,0,0,0.028571,0,0.017241,0,0,4
0,0.000052,0,0,0,0,0,0,0,0,0,0
0,0.001624,0,0,0,0,0,0,0,0,0,0
0,0.022895,0,0,0,0,0,0,0,0,0,0
1,0.051603,0,0.041667,0,0,0.057143,0.015444,0,0,0.1875,1
0,0.001715,0,0,0,0,0,0,0,0,0,0
1,0.025976,0,0,0,0,0.057143,0.003861,0,0,0.3125,2
0,0.000077,0,0,0,0,0,0,0,0,0,0
0,0.000799,0,0,0,0,0,0,0,0,0,0
0,0.006987,0,0,0,0,0,0,0,0,0,0
0,0.002101,0,0,0,0,0,0,0,0,0,0
0,0.001366,0,0,0,0,0,0,0,0,0,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
0,0.00049,0,0,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
1,0.030397,0,0,0,0,0.028571,0.019305,0.017241,0,0,0
0,0.002746,0,0,0,0,0,0,0,0,0,0
1,0.031532,0.005317,0,0,0,0,0,0,0,0.1875,1
0,0.001985,0,0,0,0,0,0,0,0,0,0
0,0.002346,0,0,0,0,0,0,0,0,0,0
0,0.001173,0,0,0,0,0,0,0,0,0,0
1,0.022044,0,0.125,0.002941,0,0.057143,0.007722,0,0,0,0
1,0.03237,0,0.083333,0,0,0,0,0,0,0.125,0
1,0.02176,0,0,0,0,0.028571,0.007722,0,0,0.125,3
0,0.001302,0,0,0,0,0,0,0,0,0,0
1,0.042669,0,0.041667,0,0,0.028571,0.007722,0.008621,0,0.125,0
0,0.000348,0,0,0,0,0,0,0,0,0,0
0,0.001122,0,0,0,0,0,0,0,0,0,0
1,0.035773,0,0,0.073529,0.184397,0.028571,0.011583,0,0.015332,0.0625,2
1,0.007219,0,0,0,0,0,0,0,0,0,0
0,0.001147,0,0,0,0,0,0,0,0,0,0
1,0.040968,0.009816,0.041667,0,0,0.028571,0.003861,0,0,0.25,1
1,0.020768,0,0.041667,0,0,0.028571,0.003861,0.025862,0,0.0625,0
0,0.011705,0,0,0,0,0,0,0,0,0,0
1,0.011177,0,0.083333,0,0,0,0,0.025862,0,0,0
0,0.001341,0,0,0,0,0,0,0,0,0,0
0,0.000799,0,0,0,0,0,0,0,0,0,0
0,0.010571,0,0,0,0,0,0,0,0,0,0
1,0.000077,0,0,0,0,0,0,0,0,0,0
0,0.002101,0,0,0,0,0,0,0,0,0,0
1,0.026414,0.001636,0,0,0,0.028571,0.015444,0.017241,0,0.125,0
0,0.001018,0,0,0,0,0,0,0,0,0,0
0,0.000825,0,0,0,0,0,0,0,0,0,0
0,0.002282,0,0,0,0,0,0,0,0,0,0
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.020948,0,0,0,0,0,0,0.008621,0,0.0625,1
0,0.00174,0,0,0,0,0,0,0,0,0,0
1,0.006523,0.002045,0,0,0,0,0,0,0,0,0
1,0.004912,0,0.041667,0,0,0,0,0.008621,0,0,0
1,0.032808,0,0,0,0,0.028571,0.019305,0.025862,0,0,0
0,0.000516,0,0,0,0,0,0,0,0,0,0
1,0.042296,0,0,0,0,0.085714,0.003861,0.025862,0,0.1875,3
1,0.019556,0,0.166667,0,0,0.028571,0.007722,0.017241,0,0,1
1,0.039782,0,0,0,0,0,0.019305,0,0,0,1
1,0.015521,0,0,0,0,0.028571,0,0.017241,0,0.0625,1
0,0.000838,0,0,0,0,0,0,0,0,0,0
0,0.001392,0,0,0,0,0,0,0,0,0,0
1,0.031867,0,0.041667,0,0,0.028571,0.007722,0.008621,0,0,1
1,0.006639,0,0,0,0,0,0.003861,0,0,0,0
0,0.001418,0,0,0,0,0,0,0,0,0,0
1,0.02876,0,0.041667,0,0,0,0.003861,0,0,0,0
0,0.00147,0,0,0,0,0,0,0,0,0,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
0,0.001998,0,0,0,0,0,0,0,0,0,0
1,0.055251,0,0.291667,0.020588,0.106383,0.085714,0.023166,0,0.124361,0.0625,1
1,0.001521,0,0,0,0,0,0,0,0,0,0
1,0.022095,0,0.041667,0,0,0.028571,0,0,0,0.0625,0
1,0.022082,0,0.208333,0,0,0.028571,0.011583,0.043103,0,0.125,3
1,0.01048,0,0,0.002941,0,0,0,0,0,0,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.036301,0,0.125,0,0,0.085714,0.023166,0.034483,0,0.125,4
0,0.013974,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.004744,0,0,0,0,0,0,0.008621,0,0,0
0,0.00205,0,0,0,0,0,0,0,0,0,0
0,0.000129,0,0,0,0,0,0,0,0,0,0
0,0.001173,0,0,0,0,0,0,0,0,0,0
0,0.001315,0,0,0,0,0,0,0,0,0,0
1,0.057017,0,0.166667,0,0,0.028571,0,0.008621,0,0.4375,5
0,0.0004,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000812,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
1,0.017725,0,0,0,0,0,0,0,0,0,0
1,0.004035,0,0,0,0,0,0,0,0,0,0
0,0.010506,0,0,0,0,0,0,0,0,0,0
1,0.043997,0,0.041667,0,0,0.057143,0,0,0,0.3125,3
1,0.026349,0,0.041667,0,0,0.028571,0.019305,0.017241,0,0.125,0
0,0.00642,0,0,0,0,0,0,0,0,0,0
1,0.034097,0,0,0,0,0,0.003861,0.008621,0,0.0625,2
1,0.012981,0,0,0,0,0,0,0.008621,0,0,0
0,0.00098,0,0,0,0,0,0,0,0,0,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
1,0.000915,0,0,0,0,0,0,0,0,0,0
1,0.044281,0,0.041667,0,0,0.057143,0,0,0,0.25,0
1,0.04053,0.009407,0.25,0,0,0,0.007722,0.060345,0,0.1875,1
0,0.001856,0,0,0,0,0,0,0,0,0,0
0,0.003713,0,0,0,0,0,0,0,0,0,0
1,0.028696,0,0,0,0,0.028571,0.019305,0,0,0,0
0,0.017828,0,0,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
0,0.000915,0,0,0,0,0,0,0,0,0,0
1,0.00758,0,0.083333,0,0,0,0,0,0,0.0625,0
0,0.001947,0,0,0,0,0,0,0,0,0,0
1,0.030552,0,0.25,0,0,0.028571,0.011583,0.017241,0,0.0625,4
0,0.008108,0,0,0,0,0,0,0,0,0,0
1,0.01284,0,0.041667,0,0,0,0.003861,0,0,0.125,3
0,0.02836,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.006342,0,0,0,0,0,0.003861,0,0,0,0
1,0.049721,0,0.25,0,0,0.028571,0.011583,0.034483,0,0.375,2
0,0.000696,0,0,0,0,0,0,0,0,0,0
1,0.058745,0,0.041667,0,0,0.028571,0.042471,0.025862,0,0.25,1
0,0.000722,0,0,0,0,0,0,0,0,0,0
1,0.030036,0.006544,0,0,0,0.028571,0.003861,0,0,0.0625,2
0,0.011886,0,0,0,0,0,0,0,0,0,0
1,0.029843,0,0.041667,0,0,0,0,0.008621,0,0.0625,0
0,0.001405,0,0,0,0,0,0,0,0,0,0
0,0.001134,0,0,0,0,0,0,0,0,0,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
0,0.003571,0,0,0,0,0,0,0,0,0,0
0,0.00058,0,0,0,0,0,0,0,0,0,0
0,0.000219,0,0,0,0,0,0,0,0,0,0
1,0.043185,0,0.166667,0,0,0.057143,0.019305,0,0,0,0
0,0.001238,0,0,0,0,0,0,0,0,0,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
1,0.040916,0.006953,0.375,0,0,0.028571,0.007722,0.034483,0,0.0625,0
1,0.035438,0,0.166667,0,0,0.028571,0.015444,0.008621,0,0.125,2
1,0.011125,0,0,0.017647,0.039007,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
1,0.03683,0,0.291667,0,0,0,0.027027,0,0,0,1
0,0.000541,0,0,0,0,0,0,0,0,0,0
1,0.009655,0,0,0.017647,0.021277,0,0,0,0.005111,0,0
0,0.001238,0,0,0,0,0,0,0,0,0,0
0,0.001238,0,0,0,0,0,0,0,0,0,0
0,0.005621,0,0,0,0,0,0,0,0,0,0
1,0.009475,0,0.041667,0,0,0.028571,0.003861,0,0,0,1
0,0.000593,0,0,0,0,0,0,0,0,0,0
0,0.001134,0,0,0,0,0,0,0,0,0,0
1,0.041432,0.001227,0.25,0,0,0.028571,0.011583,0.017241,0,0.125,3
0,0.001521,0,0,0,0,0,0,0,0,0,0
1,0.007064,0,0.041667,0,0,0,0,0,0,0.0625,1
0,0.012775,0,0,0,0,0,0,0,0,0,0
0,0.019762,0,0,0,0,0,0,0,0,0,0
0,0.003622,0,0,0,0,0,0,0,0,0,0
1,0.066673,0,0.333333,0,0,0.142857,0.054054,0.025862,0,0.125,4
0,0.002527,0,0,0,0,0,0,0,0,0,0
0,0.000335,0,0,0,0,0,0,0,0,0,0
0,0.001779,0,0,0,0,0,0,0,0,0,0
1,0.037242,0.004499,0.083333,0,0,0.028571,0.015444,0.034483,0,0.25,1
0,0.000606,0,0,0,0,0,0,0,0,0,0
1,0.014348,0,0.083333,0,0,0,0,0,0,0.1875,1
1,0.016114,0,0,0,0,0.028571,0.007722,0.008621,0,0,0
0,0.001044,0,0,0,0,0,0,0,0,0,0
1,0.035657,0.007362,0.208333,0,0,0,0.023166,0.008621,0,0.25,1
1,0.005788,0,0,0,0,0.028571,0,0,0,0,0
1,0.041728,0,0.041667,0,0,0.028571,0.015444,0.017241,0,0.125,1
1,0.051874,0,0.125,0.029412,0.134752,0.028571,0.015444,0.008621,0.022147,0,3
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.069186,0,0,0.011765,0.046099,0,0,0,0.616695,0,0
0,0.000077,0,0,0,0,0,0,0,0,0,0
1,0.013974,0,0,0,0,0,0,0.008621,0,0,0
1,0.012633,0,0.083333,0,0,0.028571,0,0,0,0.0625,1
0,0.002436,0,0,0,0,0,0,0,0,0,0
1,0.043353,0,0.333333,0,0,0.028571,0.030888,0,0,0.3125,4
0,0.000619,0,0,0,0,0,0,0,0,0,0
0,0.009746,0,0,0,0,0,0,0,0,0,0
0,0.06684,0,0,0,0,0.028571,0,0,0,0,0
0,0.021296,0,0,0,0,0,0,0,0,0,0
1,0.031544,0,0,0,0,0.028571,0,0,0,0,0
0,0.000967,0,0,0,0,0,0,0,0,0,0
1,0.016294,0,0,0,0,0,0,0,0,0,2
1,0.037023,0,0.208333,0,0,0,0,0.043103,0,0.125,1
1,0.041097,0,0.083333,0,0,0,0.003861,0.008621,0,0,0
1,0.038918,0,0.125,0.032353,0.014184,0,0.007722,0.017241,0.011925,0.125,0
0,0.001289,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
0,0.000322,0,0,0,0,0,0,0,0,0,0
0,0.003236,0,0,0,0,0,0,0,0,0,0
0,0.001057,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.001431,0,0,0,0,0,0,0,0,0,0
0,0.000773,0,0,0,0,0,0,0,0,0,0
1,0.013935,0,0.041667,0,0,0.028571,0.003861,0.017241,0,0.0625,2
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000142,0,0,0,0,0,0,0,0,0,0
0,0.001289,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000477,0,0,0,0,0,0,0,0,0,0
0,0.001212,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
0,0.000425,0,0,0,0,0,0,0,0,0,0
0,0.002359,0,0,0,0,0,0,0,0,0,0
1,0.047491,0,0.208333,0,0,0.028571,0.023166,0.017241,0,0.0625,3
0,0.000258,0,0,0,0,0,0,0,0,0,0
1,0.044655,0,0.166667,0,0,0.085714,0.023166,0.017241,0,0.125,3
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.008005,0,0,0,0,0,0,0,0,0,0
1,0.020871,0,0,0,0,0.085714,0.015444,0,0,0,0
0,0.007129,0,0,0,0,0,0,0,0,0,0
1,0.030165,0,0.083333,0,0,0.057143,0,0,0,0.1875,3
0,0.000477,0,0,0,0,0,0,0,0,0,0
0,0.000657,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.001792,0,0,0,0,0,0,0,0,0,0
1,0.028812,0,0,0,0,0,0.023166,0,0,0,0
0,0.000761,0,0,0,0,0,0,0,0,0,0
1,0.02916,0,0.083333,0,0,0.028571,0.007722,0.008621,0,0,0
1,0.040117,0,0,0,0,0.028571,0.030888,0,0,0.125,0
0,0.003042,0,0,0,0,0,0,0,0,0,0
1,0.037075,0,0.041667,0,0,0,0,0,0,0.0625,1
0,0.000541,0,0,0,0,0,0,0,0,0,0
1,0.016127,0,0.083333,0.005882,0.024823,0,0.003861,0.008621,0.005111,0,1
1,0.047194,0,0.166667,0,0,0.057143,0,0.008621,0,0.0625,2
1,0.039331,0.007362,0,0,0,0.028571,0.030888,0,0,0.125,0
0,0.001495,0,0,0,0,0,0,0,0,0,0
1,0.003004,0,0,0,0,0,0,0,0,0,0
0,0.001831,0,0,0,0,0,0,0,0,0,0
1,0.026362,0,0,0,0,0.028571,0.007722,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
1,0.025267,0.005726,0,0,0,0.028571,0,0,0,0,0
0,0.023849,0,0,0,0,0,0,0,0,0,0
0,0.000309,0,0,0,0,0,0,0,0,0,0
0,0.000851,0,0,0,0,0,0,0,0,0,0
0,0.000709,0,0,0,0,0,0,0,0,0,0
1,0.026788,0,0,0,0,0.028571,0.027027,0.008621,0,0.0625,0
1,0.010777,0,0.041667,0.014706,0,0.028571,0.011583,0,0,0,0
0,0.001482,0,0,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
1,0.024519,0,0.041667,0,0,0.028571,0.011583,0.008621,0,0.125,2
0,0.002166,0,0,0,0,0,0,0,0,0,0
0,0.000915,0,0,0,0,0,0,0,0,0,0
1,0.024197,0.010634,0.291667,0,0,0.057143,0.034749,0.017241,0,0,0
0,0.001495,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000116,0,0,0,0,0,0,0,0,0,0
0,0.000889,0,0,0,0,0,0,0,0,0,0
0,0.000374,0,0,0,0,0,0,0,0,0,0
0,0.000477,0,0,0,0,0,0,0,0,0,0
1,0.007103,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
0,0.000657,0,0,0,0,0,0,0,0,0,0
0,0.00125,0,0,0,0,0,0,0,0,0,0
1,0.04334,0.005726,0.25,0,0,0.028571,0.011583,0.051724,0,0.3125,2
1,0.01614,0,0,0.047059,0,0.028571,0.011583,0,0,0,0
1,0.023823,0,0.125,0,0,0.028571,0.011583,0,0,0.0625,0
0,0.029701,0,0,0,0,0.142857,0,0,0,0,0
1,0.022766,0.006544,0,0,0,0.028571,0.007722,0,0,0.125,0
0,0.00651,0,0,0,0,0,0,0,0,0,0
1,0.035257,0,0.375,0,0,0.028571,0.015444,0.017241,0,0.125,0
0,0.001341,0,0,0,0,0,0,0,0,0,0
0,0.000374,0,0,0,0,0,0,0,0,0,0
0,0.000477,0,0,0,0,0,0,0,0,0,0
0,0.000993,0,0,0,0,0,0,0,0,0,0
0,0.003648,0,0,0,0,0,0,0,0,0,0
0,0.001366,0,0,0,0,0,0,0,0,0,0
1,0.034303,0,0.208333,0,0,0.057143,0,0.017241,0,0,0
0,0.010983,0,0,0,0,0,0,0,0,0,0
0,0.000219,0,0,0,0,0,0,0,0,0,0
0,0.001727,0,0,0,0,0,0,0,0,0,0
1,0.009655,0,0.041667,0,0,0,0,0,0,0.0625,2
1,0.026465,0.006544,0.083333,0,0,0,0.003861,0.017241,0,0,0
1,0.032885,0.005726,0,0,0,0.028571,0,0.008621,0,0,0
0,0.001044,0,0,0,0,0,0,0,0,0,0
0,0.000696,0,0,0,0,0,0,0,0,0,0
1,0.031905,0,0.083333,0,0,0.028571,0.003861,0,0,0,0
0,0.012079,0,0,0,0,0,0.011583,0,0,0,0
1,0.024699,0,0.166667,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
1,0.036585,0,0.125,0,0,0,0.027027,0,0,0.0625,2
0,0.001547,0,0,0,0,0,0,0,0,0,0
0,0.008934,0,0,0,0,0,0,0,0,0,0
0,0.000812,0,0,0,0,0,0,0,0,0,0
0,0.003184,0,0,0,0,0,0,0,0,0,0
1,0.002101,0,0,0,0,0,0,0.008621,0,0,0
1,0.040078,0,0.083333,0,0,0.057143,0.023166,0,0,0.375,0
1,0.030913,0,0,0,0,0.114286,0,0.008621,0,0.25,2
1,0.043082,0,0.083333,0,0,0.028571,0,0,0,0.25,3
1,0.002346,0,0,0,0,0,0,0,0,0,0
0,0.000606,0,0,0,0,0,0,0,0,0,0
1,0.015624,0.000409,0,0,0,0,0.003861,0,0,0.0625,0
1,0.034032,0,0.083333,0,0,0,0.015444,0,0,0,1
0,0.00067,0,0,0,0,0,0,0,0,0,0
0,0.004667,0,0,0,0,0,0,0,0,0,0
1,0.049618,0,0.041667,0,0,0.057143,0,0,0,0.375,3
0,0.002952,0,0,0,0,0,0,0,0,0,0
1,0.019762,0,0.125,0,0,0,0,0,0,0,3
0,0.014863,0,0,0,0,0,0,0,0,0,0
1,0.013561,0,0,0,0,0,0,0,0,0.0625,0
0,0.0449,0,0,0,0,0,0,0,0,0,0
0,0.0004,0,0,0,0,0,0,0,0,0,0
0,0.000438,0,0,0,0,0,0,0,0,0,0
0,0.001934,0,0,0,0,0,0,0,0,0,0
1,0.036624,0,0.375,0,0,0.028571,0.003861,0.017241,0,0.1875,2
1,0.004538,0,0,0,0,0,0,0,0,0,1
0,0.000645,0,0,0,0,0,0,0,0,0,0
0,0.001057,0,0,0,0,0,0,0,0,0,0
0,0.003996,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.026349,0,0.041667,0,0,0.028571,0.007722,0,0,0.0625,0
0,0.014477,0,0,0,0,0,0,0,0,0,0
0,0.005414,0,0,0,0,0,0,0,0,0,0
0,0.001637,0,0,0,0,0,0,0,0,0,0
1,0.02546,0,0.041667,0,0,0,0.003861,0.008621,0,0,2
0,0.001457,0,0,0,0,0,0,0,0,0,0
1,0.012221,0,0.041667,0.097059,0.007092,0,0,0.008621,0,0,0
1,0.0272,0,0.041667,0,0,0,0,0,0,0.0625,0
1,0.027045,0,0,0,0,0,0.007722,0.008621,0,0,1
0,0.015766,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.005724,0,0,0,0,0,0,0,0,0,0
0,0.000941,0,0,0,0,0,0,0,0,0,0
1,0.057546,0,0,0.135294,0.22695,0.028571,0.011583,0,0,0.0625,0
0,0.0033,0,0,0,0,0,0,0,0,0,0
1,0.016784,0,0.083333,0,0,0.028571,0,0.025862,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
0,0.001225,0,0,0,0,0,0,0,0,0,0
0,0.001534,0,0,0,0,0,0,0,0,0,0
0,0.000709,0,0,0,0,0,0,0,0,0,0
0,0.00107,0,0,0,0,0,0,0,0,0,0
1,0.030255,0,0.208333,0,0,0.028571,0,0.017241,0,0.25,2
1,0.023926,0,0.125,0,0,0.028571,0.011583,0.017241,0,0,3
0,0.001805,0,0,0,0,0,0,0,0,0,0
0,0.001482,0,0,0,0,0,0,0,0,0,0
