Class,TextLength,2e,account,bank,br,div,kin,mail,million,money,mr,nbsp,security,state,strong,sum,time,transaction,transfer,united,years
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3431,0,0,28.511621,0,0,29.004257,9.149989,10.734952,29.727064,14.609616,0,10.957344,0,0,11.957344,9.082874,28.34062,10.542306,0,23.914688
0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,605,0,0,0,20.703089,0,0,0,0,0,0,36.563816,0,0,0,0,0,0,0,0,0
1,639,26.593904,0,0,8.734952,20.234829,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5516,0,20.165749,23.073233,0,0,0,0,0,39.594303,0,0,0,0,0,11.957344,0,0,10.542306,11.220378,0
0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3809,0,23.897858,9.734952,0,0,11.220378,9.149989,10.734952,0,0,0,0,0,0,11.957344,0,23.914688,24.986776,0,23.914688
1,1563,0,20.165749,19.469904,0,0,0,0,10.734952,12.542306,10.695099,0,0,0,0,0,0,11.957344,0,0,11.957344
0,99,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3707,39.234085,20.165749,19.469904,0,0,0,0,0,0,10.695099,0,10.957344,0,0,0,9.082874,11.957344,21.084612,0,0
0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2015,0,20.165749,0,0,0,0,0,21.469904,12.542306,0,0,0,0,0,11.957344,0,32.667713,21.084612,11.220378,0
0,95,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2441,37.273289,20.165749,0,0,0,22.440756,9.149989,0,12.542306,5.347549,0,0,0,0,0,0,11.957344,0,0,11.957344
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1768,0,10.082874,0,0,0,0,18.299978,21.469904,12.542306,0,0,0,0,0,0,0,23.914688,0,0,0
1,2787,36.27319,27.546623,0,0,0,0,0,10.734952,12.542306,0,0,0,0,0,11.957344,0,33.982269,10.542306,11.220378,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,158,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1236,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2673,0,23.897858,0,0,0,0,0,21.469904,25.084612,0,0,21.914688,25.970476,0,23.914688,0,11.957344,0,0,0
0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,3525,0,26.063852,26.596092,34.192127,12.282854,32.862122,0,10.734952,36.733768,0,23.073233,0,0,0,11.957344,0,11.957344,10.542306,0,11.957344
1,3519,0,26.063852,29.204857,0,0,30.654306,0,21.469904,34.265842,0,0,0,0,0,11.957344,0,28.34062,21.084612,0,0
1,1808,35.870537,27.546623,0,0,0,0,18.299978,21.469904,0,0,0,0,10.957344,0,23.914688,0,23.914688,21.084612,22.440756,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,585,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2613,0,10.082874,9.734952,0,0,0,0,21.469904,0,0,0,25.970476,0,0,23.914688,0,11.957344,0,22.440756,0
1,1334,0,0,0,0,0,0,0,0,0,10.695099,0,10.957344,0,0,0,0,0,0,11.220378,0
1,563,0,0,0,26.729139,0,0,0,10.734952,0,0,0,0,0,0,0,0,0,0,0,0
1,732,0,10.082874,0,0,0,0,9.149989,10.734952,0,0,0,0,0,0,0,0,23.914688,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1599,0,0,28.511621,0,0,0,0,10.734952,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2584,0,0,25.164486,0,0,0,0,10.734952,29.727064,5.347549,0,0,0,0,11.957344,0,0,0,0,23.914688
1,2183,0,20.165749,0,0,0,0,0,10.734952,25.084612,0,0,10.957344,0,0,0,0,0,10.542306,11.220378,0
1,4443,0,33.746838,26.596092,24.824368,21.563,0,9.149989,21.469904,39.02758,13.823215,0,0,10.957344,9.957344,0,0,23.914688,27.251467,11.220378,0
0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4350,37.273289,27.546623,19.469904,0,0,0,18.299978,21.469904,0,10.695099,0,10.957344,0,0,28.34062,0,35.020538,24.986776,11.220378,11.957344
0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2494,0,10.082874,0,0,0,0,0,25.443377,34.265842,5.347549,0,10.957344,0,0,28.34062,0,0,21.084612,11.220378,0
1,1593,0,10.082874,26.596092,0,0,29.004257,9.149989,10.734952,0,13.823215,0,0,10.957344,0,0,0,30.909286,0,11.220378,0
0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3428,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,19.914688,0,0,0,0,0,0
1,4502,38.496056,0,23.073233,0,0,0,0,10.734952,36.733768,0,0,29.935692,0,0,0,9.082874,0,0,11.220378,11.957344
0,39,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4372,0,0,0,0,0,0,0,0,0,0,0,25.970476,25.970476,0,0,0,0,0,22.440756,0
1,2747,22.440756,0,0,0,0,0,9.149989,10.734952,32.421391,0,0,21.914688,0,0,0,0,11.957344,0,0,11.957344
0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2928,0,27.546623,29.204857,0,0,11.220378,0,10.734952,12.542306,10.695099,0,0,0,0,0,0,32.667713,21.084612,0,23.914688
1,1865,0,20.165749,26.596092,0,0,0,0,10.734952,32.421391,0,0,0,0,0,11.957344,0,0,24.986776,0,0
0,1015,0,0,0,0,0,0,23.65238,0,0,0,0,0,31.140312,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,642,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,9.957344,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4676,0,32.595871,27.666325,0,0,0,0,25.443377,40.546715,13.823215,0,0,0,9.957344,0,0,11.957344,27.251467,22.440756,0
1,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.542306,0,0
1,3425,0,20.165749,25.164486,0,0,11.220378,0,10.734952,29.727064,0,0,0,0,0,11.957344,0,0,0,0,23.914688
1,469,0,0,0,0,0,0,9.149989,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2711,0,23.897858,9.734952,28.521744,21.18025,0,18.299978,10.734952,32.421391,0,33.21516,10.957344,0,33.7728,23.914688,9.082874,11.957344,10.542306,0,23.914688
0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1896,0,0,0,0,0,0,9.149989,0,0,10.695099,0,0,0,0,0,0,0,0,0,0
1,2283,0,26.063852,9.734952,29.803209,0,11.220378,0,10.734952,25.084612,5.347549,27.666325,0,0,0,11.957344,0,11.957344,21.084612,0,11.957344
0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4008,0,30.853811,29.789162,0,0,22.440756,0,10.734952,32.421391,14.609616,0,0,10.957344,0,11.957344,0,11.957344,10.542306,11.220378,0
0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1488,34.334595,26.063852,19.469904,0,0,11.220378,9.149989,10.734952,25.084612,0,0,0,0,0,0,0,0,10.542306,0,0
0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,382,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,366,0,0,0,0,0,0,9.149989,0,0,5.347549,0,0,0,0,0,0,11.957344,0,0,0
1,2009,0,0,0,0,0,0,0,10.734952,32.421391,0,0,10.957344,0,0,0,0,0,0,11.220378,0
1,1847,34.914169,0,9.734952,0,0,0,0,0,29.727064,10.695099,0,10.957344,10.957344,0,0,0,11.957344,0,0,0
1,2030,0,20.165749,19.469904,0,0,11.220378,0,10.734952,29.727064,12.674459,0,0,0,0,11.957344,0,11.957344,0,0,11.957344
1,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1668,0,0,0,0,0,0,0,0,0,12.674459,0,0,0,0,0,9.082874,0,0,11.220378,0
1,1674,0,23.897858,0,0,0,0,9.149989,10.734952,12.542306,0,0,0,0,0,11.957344,0,32.667713,21.084612,11.220378,11.957344
0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
1,1070,0,0,0,22.579525,0,0,0,0,12.542306,10.695099,0,21.914688,0,0,11.957344,0,0,0,11.220378,0
0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3407,0,0,0,0,0,0,0,0,34.265842,0,0,0,0,0,0,0,0,0,0,23.914688
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,986,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3634,0,26.063852,9.734952,0,0,0,9.149989,21.469904,37.626919,5.347549,0,25.970476,0,0,11.957344,0,33.982269,10.542306,11.220378,0
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3252,0,20.165749,23.073233,0,0,31.887844,18.299978,10.734952,35.644707,5.347549,0,0,0,0,11.957344,0,23.914688,21.084612,0,11.957344
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3752,0,0,0,0,0,0,0,10.734952,39.02758,0,0,29.935692,0,0,11.957344,0,0,0,0,23.914688
1,4191,0,34.198566,26.596092,0,0,0,0,21.469904,39.02758,13.823215,0,10.957344,0,9.957344,0,0,23.914688,27.251467,0,0
1,673,0,0,0,0,0,0,18.299978,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,264,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
1,1473,34.914169,23.897858,23.073233,0,0,0,0,0,25.084612,12.674459,0,0,0,0,0,0,0,24.986776,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1178,0,0,0,0,0,0,0,10.734952,32.421391,0,0,10.957344,0,0,11.957344,0,0,0,0,0
1,408,0,10.082874,9.734952,0,0,0,0,0,25.084612,0,0,0,0,0,0,0,11.957344,0,0,0
0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2549,0,0,25.164486,0,0,0,0,0,25.084612,0,0,0,0,0,0,0,0,0,0,0
0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3333,36.637264,20.165749,28.511621,0,0,30.654306,0,10.734952,29.727064,13.823215,0,0,0,0,23.914688,9.082874,32.667713,21.084612,0,11.957344
1,781,0,0,23.073233,0,0,0,0,10.734952,0,5.347549,0,0,0,0,11.957344,0,11.957344,0,0,0
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3063,32.862122,23.897858,9.734952,0,0,31.887844,0,0,32.421391,0,0,0,0,0,11.957344,0,11.957344,10.542306,0,11.957344
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1420,0,0,19.469904,32.807884,12.282854,0,0,10.734952,0,5.347549,0,0,0,0,0,0,11.957344,0,22.440756,0
0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5643,0,33.494583,29.204857,0,0,0,9.149989,29.328114,40.546715,13.823215,0,10.957344,0,9.957344,0,0,23.914688,29.960791,26.593904,0
1,2126,0,0,0,0,0,0,0,10.734952,36.733768,5.347549,0,10.957344,0,0,11.957344,0,0,0,11.220378,0
0,175,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2051,0,30.853811,27.666325,0,0,11.220378,0,25.443377,25.084612,0,0,0,0,0,0,0,23.914688,27.251467,11.220378,0
1,3455,40.224636,20.165749,9.734952,0,0,0,18.299978,21.469904,35.644707,10.695099,0,10.957344,0,0,0,0,28.34062,0,22.440756,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2082,0,29.530613,23.073233,0,0,0,0,21.469904,29.727064,0,0,0,0,0,11.957344,0,23.914688,21.084612,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,161,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,445,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,1994,30.654306,23.897858,0,0,0,0,0,21.469904,32.421391,0,0,10.957344,0,0,11.957344,0,11.957344,10.542306,0,0
1,3371,0,0,0,0,0,0,0,10.734952,37.626919,0,0,28.324326,10.957344,0,0,0,23.914688,0,11.220378,11.957344
0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1819,0,10.082874,0,0,0,0,0,0,0,5.347549,0,0,10.957344,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2375,0,10.082874,27.666325,0,0,29.004257,9.149989,21.469904,12.542306,12.674459,0,0,0,0,0,9.082874,0,10.542306,11.220378,0
1,2316,0,10.082874,9.734952,0,0,0,0,10.734952,35.644707,10.695099,0,0,0,0,11.957344,0,11.957344,21.084612,0,0
0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,485,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,9.082874,0,0,0,0
1,2736,0,27.546623,28.511621,0,0,26.593904,9.149989,25.443377,32.421391,0,0,0,0,0,11.957344,9.082874,23.914688,10.542306,11.220378,11.957344
0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4095,0,0,0,0,0,0,0,0,12.542306,0,0,0,10.957344,0,0,0,0,0,11.220378,11.957344
1,2968,0,20.165749,0,27.57502,22.577969,0,0,10.734952,25.084612,5.347549,32.582359,25.970476,10.957344,36.682659,11.957344,9.082874,0,10.542306,11.220378,11.957344
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3059,34.914169,27.546623,9.734952,0,0,0,0,10.734952,12.542306,0,0,0,10.957344,0,23.914688,0,28.34062,24.986776,11.220378,0
1,246,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,961,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,9.082874,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1853,0,0,0,0,0,0,0,10.734952,34.265842,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2939,31.887844,23.897858,0,0,0,0,21.686787,10.734952,0,0,0,10.957344,0,0,0,9.082874,0,10.542306,0,23.914688
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1619,0,0,0,0,0,0,0,0,29.727064,10.695099,0,10.957344,0,0,11.957344,0,0,10.542306,11.220378,0
1,3202,38.283356,20.165749,28.511621,0,0,30.654306,0,10.734952,29.727064,15.197511,0,0,0,0,23.914688,9.082874,28.34062,10.542306,0,11.957344
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,394,0,0,0,0,0,0,0,0,12.542306,0,0,0,0,0,11.957344,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1149,0,0,0,0,0,0,0,21.469904,0,0,0,0,0,0,0,0,0,0,11.220378,0
0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,525,0,10.082874,19.469904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2713,0,10.082874,19.469904,0,0,26.593904,0,10.734952,25.084612,15.197511,0,0,0,0,11.957344,9.082874,33.982269,0,0,11.957344
0,834,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0,11.957344
0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1829,33.661133,0,0,0,0,0,0,10.734952,25.084612,10.695099,0,10.957344,0,0,0,9.082874,0,0,0,11.957344
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,23.914688
1,3349,39.54945,0,0,0,0,0,0,21.469904,34.265842,0,0,10.957344,10.957344,0,11.957344,0,35.872032,0,22.440756,0
0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,120,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2196,22.440756,10.082874,0,0,0,11.220378,21.686787,10.734952,25.084612,5.347549,0,0,10.957344,0,11.957344,0,0,0,11.220378,0
1,4908,0,32.234039,26.596092,0,0,0,0,25.443377,40.546715,10.695099,0,0,0,9.957344,0,0,11.957344,27.251467,22.440756,0
1,3721,37.814281,0,0,0,0,0,0,0,34.265842,0,0,0,0,0,0,0,28.34062,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,1377,0,20.165749,0,0,0,0,9.149989,0,25.084612,0,0,10.957344,10.957344,0,11.957344,0,0,0,0,0
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1149,0,0,0,0,0,0,0,21.469904,0,0,0,0,0,0,0,0,0,0,11.220378,0
1,2383,0,10.082874,23.073233,0,0,32.862122,0,0,36.733768,5.347549,0,0,0,0,0,0,11.957344,21.084612,0,11.957344
1,100,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,942,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3192,0,0,0,0,0,0,0,0,12.542306,0,0,0,0,0,0,0,23.914688,0,0,0
0,979,0,0,0,0,0,0,0,0,0,0,0,0,28.324326,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2774,0,23.897858,9.734952,0,0,0,9.149989,0,12.542306,12.674459,0,10.957344,10.957344,0,11.957344,9.082874,11.957344,10.542306,11.220378,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3201,0,0,0,33.854496,18.424282,0,0,10.734952,0,0,35.381355,0,0,0,0,0,11.957344,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2187,0,10.082874,9.734952,0,0,0,18.299978,10.734952,29.727064,13.823215,0,21.914688,0,0,23.914688,0,0,0,0,11.957344
1,2989,0,20.165749,27.666325,0,0,29.004257,0,0,0,10.695099,0,0,21.914688,0,0,9.082874,0,0,22.440756,0
0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3848,40.100586,10.082874,9.734952,0,0,11.220378,0,10.734952,25.084612,10.695099,0,10.957344,0,0,28.34062,0,0,0,0,0
1,763,0,0,0,0,0,0,0,0,12.542306,5.347549,0,0,10.957344,0,11.957344,0,0,10.542306,0,0
1,2225,0,0,0,0,0,0,0,10.734952,34.265842,5.347549,0,10.957344,0,0,0,9.082874,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2856,0,10.082874,9.734952,0,0,30.654306,0,0,25.084612,15.197511,0,0,0,0,0,9.082874,0,10.542306,11.220378,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,879,0,0,0,0,0,0,18.299978,0,29.727064,5.347549,0,0,0,0,0,0,0,0,0,11.957344
1,1061,26.593904,0,0,0,0,0,0,0,12.542306,0,0,0,0,0,0,0,0,10.542306,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3519,0,26.063852,29.204857,0,0,30.654306,0,21.469904,34.265842,0,0,0,0,0,11.957344,0,28.34062,21.084612,0,0
1,636,0,0,9.734952,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,32.667713,0,0,0
1,3727,0,0,0,27.924854,0,0,0,0,0,0,26.596092,0,0,0,0,0,0,0,0,0
1,2053,37.273289,20.165749,19.469904,0,0,11.220378,0,0,12.542306,10.695099,0,10.957344,0,0,0,9.082874,0,0,0,11.957344
0,174,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
